mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;gastototal;factoregatur
112019;2;20191100021709;3;1;07;11;50.025459323;1596.7932243
112019;2;20191100021715;3;1;07;11;40.025459323;1596.7932243
112019;2;20191100021718;3;1;07;11;55.025459323;1596.7932243
112019;2;20191100021722;3;1;07;11;37.525459323;1596.7932243
112019;2;20191100021726;3;1;07;11;35.025459323;1596.7932243
112019;2;20191100021731;3;1;07;11;50.025459323;1596.7932243
112019;2;20191100021734;3;1;07;11;55.025459323;1596.7932243
112019;2;20191100021740;3;1;07;11;55.025459323;1596.7932243
112019;2;20191100021741;3;1;07;11;45.025459323;1596.7932243
112019;2;20191100021746;3;1;07;11;57.525459323;1596.7932243
112019;2;20191100021752;3;1;07;11;50.025459323;1596.7932243
112019;2;20191100021755;3;1;07;11;55.025459323;1596.7932243
112019;2;20191100021758;3;1;07;11;55.025459323;1596.7932243
112019;2;20191100021766;3;1;03;02;88.318811341;1672.1997329
112019;2;20191100021768;3;1;03;02;50.909405671;1672.1997329
112019;2;20191100021772;3;1;03;02;88.318811341;1672.1997329
112019;2;20191100021803;4;1;07;98;89.768083541;452.48886351
122019;2;20191100021803;4;1;07;98;101.29052814;1878.3486855
122019;2;20191100021811;4;1;11;98;101.29052814;302.41991526
112019;2;20191100021811;4;1;11;98;67.268083541;318.31001951
112019;2;20191100021815;3;1;07;11;40.025459323;1443.3699771
112019;2;20191100021821;3;1;07;11;55.025459323;1443.3699771
112019;2;20191100021824;3;1;07;11;35.025459323;1443.3699771
112019;2;20191100021827;3;1;07;11;62.025459323;1443.3699771
112019;2;20191100021830;3;1;07;11;50.025459323;1443.3699771
112019;2;20191100021831;3;1;07;11;35.525459323;1443.3699771
112019;2;20191100022272;3;2;01;05;946.14285714;188.89609243
112019;2;20191100022273;3;2;01;05;690;566.68827728
112019;2;20191100022376;4;2;07;98;17.153318919;7084.208541
112019;2;20191100022377;4;2;14;98;17.819985585;960.09322642
112019;2;20191100022378;4;2;14;98;0;640.06215095
112019;2;20191100022379;4;2;14;98;17.153318919;640.06215095
112019;2;20191100022456;4;2;14;98;0;320.03107547
112019;2;20191100022457;4;2;14;98;0;320.03107547
112019;2;20191100022459;4;2;14;98;19.903318919;640.06215095
112019;2;20191100022460;4;2;14;98;0;640.06215095
112019;2;20191100022463;4;2;14;98;0;640.06215095
112019;2;20191100023228;4;2;12;98;73.653318919;450.24401807
112019;2;20191100023229;4;2;15;98;27.153318919;506.99181067
112019;2;20191100023232;4;2;12;98;37.153318919;450.24401807
112019;2;20191100023234;4;2;12;98;28.653318919;900.48803614
112019;2;20191100023284;4;2;09;98;21.153318919;450.24401807
112019;2;20191100023297;4;1;03;98;117.26808354;2334.1722604
112019;2;20191100023310;4;1;07;98;75.49006187;1450.6937822
112019;2;20191100023315;3;1;07;12;40.025459323;1985.7459536
112019;2;20191100023322;3;1;07;12;32.525459323;1985.7459536
112019;2;20191100023323;3;1;07;07;35.025459323;2577.464684
112019;2;20191100023325;4;1;03;98;65.49006187;818.24246797
112019;2;20191100023336;3;1;07;07;62.525459323;2577.464684
112019;2;20191100023339;3;1;07;07;40.025459323;2577.464684
112019;2;20191100023351;4;1;12;98;82.99006187;985.77078734
112019;2;20191100023354;3;1;07;07;50.025459323;2577.464684
112019;2;20191100023355;3;1;07;07;110.02545932;2577.464684
112019;2;20191100023359;3;1;03;02;88.318811341;1672.1997329
112019;2;20191100023360;3;1;03;02;50.23245626;940.2997116
112019;2;20191100023365;4;3;03;98;230.10320701;247.42769349
112019;2;20191100023370;4;3;03;98;347.60320701;123.71384675
112019;2;20191100023371;4;3;15;98;262.60320701;53.396948079
112019;2;20191100023373;3;3;01;09;138.00874043;1272.9518661
112019;2;20191100023374;3;3;01;09;74.166666667;1272.9518661
112019;2;20191100023376;3;3;01;09;156.49276412;1272.9518661
112019;2;20191100023377;3;3;01;09;153.01635992;2545.9037322
112019;2;20191100023378;3;3;01;09;333.33333333;1909.4277992
112019;2;20191100023380;3;3;01;09;272.72727273;1272.9518661
112019;2;20191100023382;3;3;01;09;156.49276412;1272.9518661
112019;2;20191100023560;3;1;03;09;148.53440567;4357.732729
112019;2;20191100023567;4;1;03;98;137.26808354;2447.4631301
112019;2;20191100023905;4;2;11;98;18.153318919;900.48803614
112019;2;20191100023908;4;2;05;98;24.903318919;414.2897852
122019;2;20191100023908;4;2;05;98;32.309145169;365.70872226
112019;2;20191100023910;4;2;15;98;26.153318919;506.99181067
112019;2;20191100023913;4;2;06;98;17.403318919;900.48803614
112019;2;20191100023952;4;2;05;98;0;207.1448926
122019;2;20191100023952;4;2;05;98;0;182.85436113
112019;2;20191100023959;4;2;03;98;18.653318919;410.12963529
112019;2;20191100024001;4;2;03;98;38.653318919;820.25927058
112019;2;20191100024024;3;2;03;09;279.02914537;134.78297868
112019;2;20191100024040;3;1;03;09;182.90940567;4357.732729
112019;2;20191100024041;4;1;03;98;57.268083541;2334.1722604
112019;2;20191100024056;4;1;05;98;204.76808354;70.704105807
122019;2;20191100024056;4;1;05;98;101.29052814;68.470338371
112019;2;20191100024060;3;1;07;12;35.025459323;1985.7459536
112019;2;20191100024064;3;1;07;12;45.025459323;1985.7459536
112019;2;20191100024067;3;1;07;12;35.025459323;1985.7459536
112019;2;20191100024071;3;1;12;09;80.46491252;2105.1329454
112019;2;20191100024074;4;1;03;98;0;949.44797417
112019;2;20191100024077;4;1;03;98;0;949.44797417
112019;2;20191100024083;4;1;03;98;0;949.44797417
112019;2;20191100024086;3;1;12;09;80.46491252;2105.1329454
112019;2;20191100024087;4;1;03;98;0;949.44797417
112019;2;20191100024097;4;1;03;98;0;949.44797417
112019;2;20191100024098;4;1;03;98;0;949.44797417
112019;2;20191100024100;3;1;12;09;59.159405671;1840.3635824
112019;2;20191100024101;4;1;03;98;74.768083541;949.44797417
112019;2;20191100024104;4;1;03;98;74.768083541;949.44797417
112019;2;20191100024109;3;1;07;12;41.275459323;1985.7459536
112019;2;20191100024114;3;1;07;12;51.275459323;1985.7459536
112019;2;20191100024118;3;1;03;02;88.318811341;1672.1997329
112019;2;20191100024123;3;1;03;02;88.318811341;1672.1997329
112019;2;20191100024124;3;1;03;02;94.159405671;822.03518289
112019;2;20191100024145;3;3;10;09;1162.5;1272.9518661
112019;2;20191100024153;3;3;10;09;432.24299065;1272.9518661
112019;2;20191100024155;3;3;05;09;248.91288255;294.25638963
112019;2;20191100024161;4;3;07;98;155.10320701;83.718848802
112019;2;20191100024170;3;3;12;04;520;269.33247339
112019;2;20191100024171;3;3;05;04;285.88092993;124.51814297
112019;2;20191100024174;3;3;03;04;295.10794888;254.07750658
122019;2;20191100024174;3;3;03;04;295.86495828;884.10448192
122019;2;20191100024175;3;3;03;04;250.92119064;442.05224096
112019;2;20191100024175;3;3;03;04;250.18355775;127.03875329
112019;2;20191100024177;3;3;05;04;267.80655273;62.259071485
112019;2;20191100024178;3;3;05;04;242.21050246;186.77721446
112019;2;20191100024179;3;3;06;04;298.48475569;269.33247339
112019;2;20191100024180;3;3;12;04;285.88092993;269.33247339
112019;2;20191100024181;3;3;10;04;285.88092993;269.33247339
112019;2;20191100024182;3;3;08;04;187.29947026;403.99871008
112019;2;20191100024183;3;3;12;04;212.69443485;269.33247339
112019;2;20191100024184;3;3;12;04;341.33300099;269.33247339
112019;2;20191100024187;3;3;05;04;285.88092993;31.129535743
112019;2;20191100024188;3;3;02;04;248.91288255;269.33247339
112019;2;20191100024190;3;3;01;04;285.88092993;269.33247339
112019;2;20191100024191;3;3;05;04;398.17007207;31.129535743
112019;2;20191100024192;3;3;05;04;296.00511647;62.259071485
112019;2;20191100024193;3;3;12;04;199.65580785;538.66494678
112019;2;20191100024194;3;3;12;04;909.66666667;134.66623669
112019;2;20191100024195;3;3;05;04;285.88092993;62.259071485
112019;2;20191100024196;3;3;03;04;339.04192673;127.03875329
122019;2;20191100024196;3;3;03;04;329.03889408;442.05224096
112019;2;20191100024197;3;3;12;04;504.60770421;134.66623669
112019;2;20191100024198;3;3;15;04;501.30200202;171.78368197
112019;2;20191100024199;3;3;10;04;209.6119068;269.33247339
112019;2;20191100024219;3;1;03;09;60.23245626;4984.6708675
112019;2;20191100024222;4;1;02;98;94.768083541;117.36223562
122019;2;20191100024222;4;1;02;98;101.29052814;326.36151947
112019;2;20191100024227;4;1;03;98;81.018083541;2447.4631301
112019;2;20191100024228;4;1;03;98;112.26808354;2447.4631301
112019;2;20191100024229;4;2;14;98;18.653318919;1013.9836213
112019;2;20191100024236;3;2;04;09;135.58397963;295.93194282
112019;2;20191100024251;4;2;13;98;21.153318919;1013.9836213
112019;2;20191100024322;3;2;01;05;99.598749936;377.79218486
112019;2;20191100024411;4;2;15;98;0;639.2021981
112019;2;20191100024412;4;2;07;98;18.153318919;976.8136623
112019;2;20191100024413;4;2;09;98;0;976.8136623
112019;2;20191100024416;4;2;05;98;48.653318919;484.7258272
112019;2;20191100024419;4;2;09;98;0;488.40683115
112019;2;20191100024420;4;2;15;98;32.306637837;4474.4153867
112019;2;20191100024463;4;2;15;98;49.653318919;319.60109905
112019;2;20191100024466;4;2;15;98;0;319.60109905
112019;2;20191100024467;4;2;08;98;32.306637837;433.58110166
112019;2;20191100024468;4;2;15;98;0;319.60109905
112019;2;20191100024511;4;2;08;98;21.153318919;216.79055083
112019;2;20191100024516;4;2;13;98;0;639.2021981
112019;2;20191100024517;4;2;13;98;41.153318919;319.60109905
112019;2;20191100024518;4;2;13;98;18.653318919;958.80329715
112019;2;20191100024519;4;2;13;98;21.153318919;639.2021981
112019;2;20191100024520;4;2;12;98;46.153318919;976.8136623
112019;2;20191100024521;4;2;07;98;18.653318919;976.8136623
112019;2;20191100024522;4;2;07;98;32.306637837;976.8136623
112019;2;20191100024524;4;2;14;98;19.278318919;1278.4043962
112019;2;20191100024525;4;2;14;98;19.153318919;639.2021981
112019;2;20191100024526;4;2;01;98;0;509.38652645
112019;2;20191100024527;4;2;14;98;0;319.60109905
112019;2;20191100024586;4;2;14;98;0;319.60109905
112019;2;20191100024587;4;2;15;98;33.153318919;639.2021981
112019;2;20191100024595;4;2;08;98;21.153318919;216.79055083
112019;2;20191100024597;4;2;08;98;0;433.58110166
112019;2;20191100024598;4;2;15;98;41.153318919;319.60109905
112019;2;20191100024651;4;1;03;98;299.76808354;2334.1722604
112019;2;20191100024657;4;1;12;98;137.26808354;318.31001951
122019;2;20191100024657;4;1;12;98;101.29052814;302.41991526
112019;2;20191100024660;3;1;07;12;40.025459323;1985.7459536
112019;2;20191100024666;3;1;07;12;52.129289349;2271.4311824
112019;2;20191100024670;4;1;03;98;0;949.44797417
112019;2;20191100024674;4;1;03;98;0;949.44797417
112019;2;20191100024677;3;1;12;09;88.318811341;1840.3635824
112019;2;20191100024679;4;1;03;98;0;949.44797417
112019;2;20191100024684;3;1;12;09;104.15940567;1840.3635824
112019;2;20191100024685;3;1;12;09;53.159405671;1840.3635824
112019;2;20191100024693;3;1;12;09;88.318811341;3743.7028913
112019;2;20191100024696;4;1;03;98;0;949.44797417
112019;2;20191100024697;3;1;12;09;59.159405671;1840.3635824
112019;2;20191100024705;3;1;12;09;88.318811341;3743.7028913
112019;2;20191100024709;3;1;12;09;88.318811341;1840.3635824
112019;2;20191100024712;4;1;03;98;0;949.44797417
112019;2;20191100024717;3;1;03;16;134.15940567;2576.7748778
112019;2;20191100024718;3;1;03;16;217.15940567;2576.7748778
112019;2;20191100024720;3;1;03;16;61.659405671;2576.7748778
112019;2;20191100024726;3;1;03;16;127.65940567;5241.7248701
112019;2;20191100024727;3;1;03;16;112.15940567;2576.7748778
112019;2;20191100024731;3;1;03;16;64.159405671;2576.7748778
112019;2;20191100024732;3;1;03;16;49.326072337;2576.7748778
112019;2;20191100024736;3;1;03;16;144.15940567;2576.7748778
112019;2;20191100024739;3;1;03;16;78.909405671;2576.7748778
112019;2;20191100024741;3;1;03;16;199.15940567;2576.7748778
112019;2;20191100024743;3;1;03;16;80.826072337;5241.7248701
112019;2;20191100024744;3;1;07;12;54.258578699;2512.8733306
112019;2;20191100024749;3;1;07;12;32.525459323;2196.8211437
112019;2;20191100024751;3;1;07;12;54.258578699;2512.8733306
112019;2;20191100024755;3;1;07;12;32.525459323;2196.8211437
112019;2;20191100024758;3;1;07;11;50.025459323;1596.7932243
112019;2;20191100024763;3;1;07;11;50.025459323;1596.7932243
112019;2;20191100024767;3;1;07;11;52.025459323;1596.7932243
112019;2;20191100024769;3;1;07;11;65.025459323;1596.7932243
112019;2;20191100024773;3;1;07;11;40.025459323;1596.7932243
112019;2;20191100024779;3;1;07;11;45.025459323;1596.7932243
112019;2;20191100024783;3;1;07;11;60.025459323;1596.7932243
112019;2;20191100024786;3;1;07;11;40.025459323;1596.7932243
112019;2;20191100024791;3;1;07;11;35.025459323;1596.7932243
112019;2;20191100024796;3;1;07;11;55.025459323;1596.7932243
112019;2;20191100024800;3;1;07;11;51.025459323;1596.7932243
112019;2;20191100024802;3;1;07;11;32.525459323;1596.7932243
112019;2;20191100024808;3;1;07;11;42.525459323;1596.7932243
112019;2;20191100024812;3;1;07;11;40.025459323;1596.7932243
112019;2;20191100024818;3;1;07;11;51.525459323;1596.7932243
112019;2;20191100024822;3;1;07;11;45.025459323;1596.7932243
112019;2;20191100024824;3;1;07;11;52.129289349;1826.5206156
112019;2;20191100024828;3;1;07;11;57.025459323;1596.7932243
112019;2;20191100024832;3;1;07;01;50.025459323;1349.9894433
112019;2;20191100024838;3;1;07;01;40.025459323;1349.9894433
112019;2;20191100024840;3;1;07;01;60.025459323;1349.9894433
112019;2;20191100024841;3;1;07;01;45.025459323;1349.9894433
112019;2;20191100024843;3;1;07;01;32.525459323;1349.9894433
112019;2;20191100024844;3;1;07;01;37.525459323;1349.9894433
112019;2;20191100024845;3;1;07;01;45.025459323;1349.9894433
112019;2;20191100024848;3;1;07;01;37.525459323;1349.9894433
112019;2;20191100024850;3;1;07;01;65.025459323;2746.1744137
112019;2;20191100024852;3;1;06;01;50.025459323;829.20049587
112019;2;20191100024853;3;1;07;01;40.025459323;1349.9894433
112019;2;20191100024858;3;1;07;01;31.275459323;1349.9894433
112019;2;20191100024861;3;1;07;01;37.525459323;1349.9894433
112019;2;20191100024863;3;1;07;01;50.050918647;2746.1744137
112019;2;20191100024864;3;1;07;01;67.129289349;1544.2096769
112019;2;20191100024865;3;1;07;01;45.025459323;1349.9894433
112019;2;20191100024866;4;1;01;98;120.49006187;985.77078734
112019;2;20191100024871;3;1;07;01;55.025459323;1349.9894433
112019;2;20191100024873;3;1;07;01;40.858792657;1349.9894433
112019;2;20191100024874;3;1;07;01;50.050918647;1349.9894433
112019;2;20191100024877;3;1;07;01;62.525459323;1349.9894433
112019;2;20191100024883;3;1;07;01;48.275459323;2746.1744137
112019;2;20191100024886;3;1;07;01;36.275459323;1349.9894433
112019;2;20191100024891;3;1;07;01;45.900459323;2746.1744137
112019;2;20191100024893;3;1;07;01;50.025459323;1349.9894433
112019;2;20191100024896;3;1;07;01;52.525459323;1349.9894433
112019;2;20191100025118;4;2;13;98;0;506.99181067
112019;2;20191100025797;3;2;01;04;1006.584537;31.9027385
112019;2;20191100025798;3;2;01;04;312.66668727;31.9027385
112019;2;20191100025887;3;2;01;04;3200;31.9027385
112019;2;20191100025888;3;2;01;04;1584.8196934;31.9027385
112019;2;20191100025889;3;2;01;04;352.97148464;31.9027385
112019;2;20191100025973;4;2;07;98;23.653318919;450.24401807
112019;2;20191100025976;4;2;07;98;31.153318919;450.24401807
112019;2;20191100025992;4;2;12;98;23.153318919;450.24401807
112019;2;20191100025996;4;2;15;98;32.403318919;1013.9836213
112019;2;20191100026000;4;2;02;98;26.153318919;450.24401807
112019;2;20191100026005;4;2;03;98;46.153318919;410.12963529
112019;2;20191100026039;4;2;07;98;27.403318919;900.48803614
112019;2;20191100026066;4;2;03;98;23.653318919;410.12963529
112019;2;20191100026119;3;1;03;09;89.159405671;1772.5514871
112019;2;20191100026132;3;1;03;09;139.15940567;1772.5514871
112019;2;20191100026135;3;1;03;09;72.909405671;1772.5514871
112019;2;20191100026138;3;1;03;09;88.659405671;1772.5514871
112019;2;20191100026148;3;1;03;09;78.534405671;1772.5514871
112019;2;20191100026151;3;1;03;09;102.15940567;1772.5514871
112019;2;20191100026153;3;1;03;09;96.909405671;1772.5514871
112019;2;20191100026157;3;1;03;09;284.65940567;1772.5514871
112019;2;20191100026159;3;1;03;09;139.15940567;1772.5514871
112019;2;20191100026162;3;1;03;09;59.909405671;1772.5514871
112019;2;20191100026168;4;1;03;98;0;949.44797417
112019;2;20191100026170;4;1;03;98;299.76808354;949.44797417
112019;2;20191100026171;3;1;12;09;49.159405671;1840.3635824
112019;2;20191100026174;4;1;03;98;0;949.44797417
112019;2;20191100026176;3;1;12;09;54.159405671;1840.3635824
112019;2;20191100026177;4;1;03;98;0;949.44797417
112019;2;20191100026178;3;1;12;09;84.159405671;1840.3635824
112019;2;20191100026182;4;1;03;98;0;949.44797417
112019;2;20191100026183;3;1;12;09;54.159405671;1840.3635824
112019;2;20191100026186;4;1;03;98;0;949.44797417
112019;2;20191100026188;3;1;12;09;88.318811341;1840.3635824
112019;2;20191100026191;3;1;12;09;88.318811341;3743.7028913
112019;2;20191100026200;3;1;03;15;194.15940567;3387.1184497
112019;2;20191100026202;3;1;03;15;94.159405671;3387.1184497
112019;2;20191100026204;3;1;03;15;81.659405671;3387.1184497
112019;2;20191100026205;3;1;03;15;169.15940567;3387.1184497
112019;2;20191100026208;3;1;03;15;119.15940567;6890.1413037
112019;2;20191100026210;3;1;03;15;134.15940567;3387.1184497
112019;2;20191100026213;3;1;03;15;74.159405671;3387.1184497
112019;2;20191100026216;3;1;03;15;94.159405671;3387.1184497
112019;2;20191100026217;3;1;03;15;69.159405671;3387.1184497
112019;2;20191100026222;3;1;03;16;46.659405671;2576.7748778
112019;2;20191100026225;3;1;03;16;82.159405671;2576.7748778
112019;2;20191100026226;3;1;03;16;65.159405671;2576.7748778
112019;2;20191100026229;3;1;03;16;118.15940567;2576.7748778
112019;2;20191100026231;3;1;03;16;121.65940567;2576.7748778
112019;2;20191100026233;3;1;03;16;55.659405671;2576.7748778
112019;2;20191100026236;3;1;03;16;144.15940567;2576.7748778
112019;2;20191100026239;3;1;03;16;126.65940567;2576.7748778
112019;2;20191100026240;3;1;03;16;47.159405671;2576.7748778
112019;2;20191100026246;3;1;03;16;52.409405671;5241.7248701
112019;2;20191100026247;3;1;03;16;74.909405671;5241.7248701
112019;2;20191100026249;3;1;03;16;64.159405671;2576.7748778
112019;2;20191100026255;4;3;05;98;122.60320701;191.00465409
112019;2;20191100026256;4;3;12;98;0;83.718848802
112019;2;20191100026266;3;3;08;05;562.80153846;1438.5964874
112019;2;20191100026268;3;3;08;05;96.468131867;1438.5964874
112019;2;20191100026269;3;3;03;05;180.02941176;1438.5964874
